118.512700     36.301420
119.533120     36.351431
 0.6    0.000    0.000      0
 0.8    0.000    0.000      0
 1.0    0.000    0.000      0
 1.2    0.000    0.000      0
 1.4    0.000    0.000      0
 1.6    0.000    0.000      0
 1.8    0.000    0.000      0
 2.0    0.000    0.000      0
 2.2    0.000    0.000      0
 2.4    0.000    0.000      0
 2.6    0.000    0.000      0
 2.8    3.120    0.000      1
 3.0    3.124    0.000      1
 3.2    3.150    0.000      1
 3.4    3.200    0.000      1
 3.6    3.240    0.000      1
 3.8    3.258    0.000      1
 4.0    3.258    0.000      1
 4.2    3.258    0.000      1
 4.4    3.266    0.000      1
 4.6    3.280    0.000      1
 4.8    3.292    0.000      1
 5.0    3.306    0.000      1
 5.2    3.320    0.000      1
 5.4    3.340    0.000      1
 5.6    3.362    0.000      1
 5.8    3.388    0.000      1
 6.0    3.415    0.000      1
 6.2    3.433    0.000      1
 6.4    3.439    0.000      1
 6.6    3.447    0.000      1
 6.8    3.467    0.000      1
 7.0    3.483    0.000      1
 7.2    3.491    0.000      1
 7.4    3.489    0.000      1
 7.6    3.479    0.000      1
 7.8    3.479    0.000      1
 8.0    3.523    0.000      1
 8.2    0.000    0.000      0
 8.4    0.000    0.000      0
 8.6    0.000    0.000      0
 8.8    0.000    0.000      0
 9.0    0.000    0.000      0
 9.2    0.000    0.000      0
 9.4    0.000    0.000      0
 9.6    0.000    0.000      0
 9.8    0.000    0.000      0
10.0    0.000    0.000      0
