118.512700     36.301420
118.890520     36.401991
 0.6    0.000    0.000      0
 0.8    0.000    0.000      0
 1.0    2.930    0.000      1
 1.2    2.918    0.000      1
 1.4    3.006    0.000      1
 1.6    3.074    0.000      1
 1.8    3.070    0.000      1
 2.0    3.056    0.000      1
 2.2    3.052    0.000      1
 2.4    3.060    0.000      1
 2.6    3.088    0.000      1
 2.8    3.133    0.000      1
 3.0    3.185    0.000      1
 3.2    3.229    0.000      1
 3.4    3.267    0.000      1
 3.6    3.297    0.000      1
 3.8    3.311    0.000      1
 4.0    3.315    0.000      1
 4.2    3.316    0.000      1
 4.4    3.320    0.000      1
 4.6    3.336    0.000      1
 4.8    3.372    0.000      1
 5.0    3.437    0.000      1
 5.2    0.000    0.000      0
 5.4    0.000    0.000      0
 5.6    0.000    0.000      0
 5.8    0.000    0.000      0
 6.0    0.000    0.000      0
 6.2    0.000    0.000      0
 6.4    0.000    0.000      0
 6.6    0.000    0.000      0
 6.8    0.000    0.000      0
 7.0    0.000    0.000      0
 7.2    0.000    0.000      0
 7.4    0.000    0.000      0
 7.6    0.000    0.000      0
 7.8    0.000    0.000      0
 8.0    0.000    0.000      0
 8.2    0.000    0.000      0
 8.4    0.000    0.000      0
 8.6    0.000    0.000      0
 8.8    0.000    0.000      0
 9.0    0.000    0.000      0
 9.2    0.000    0.000      0
 9.4    0.000    0.000      0
 9.6    0.000    0.000      0
 9.8    0.000    0.000      0
10.0    0.000    0.000      0
