118.512700     36.301420
119.290140     36.400720
 0.6    0.000    0.000      0
 0.8    0.000    0.000      0
 1.0    0.000    0.000      0
 1.2    0.000    0.000      0
 1.4    0.000    0.000      0
 1.6    2.724    0.000      1
 1.8    2.790    0.000      1
 2.0    2.844    0.000      1
 2.2    2.894    0.000      1
 2.4    2.942    0.000      1
 2.6    2.982    0.000      1
 2.8    3.020    0.000      1
 3.0    3.060    0.000      1
 3.2    3.094    0.000      1
 3.4    3.118    0.000      1
 3.6    3.136    0.000      1
 3.8    3.162    0.000      1
 4.0    3.198    0.000      1
 4.2    3.242    0.000      1
 4.4    3.278    0.000      1
 4.6    3.302    0.000      1
 4.8    3.327    0.000      1
 5.0    3.347    0.000      1
 5.2    3.369    0.000      1
 5.4    3.389    0.000      1
 5.6    3.411    0.000      1
 5.8    3.431    0.000      1
 6.0    3.441    0.000      1
 6.2    3.441    0.000      1
 6.4    3.441    0.000      1
 6.6    3.447    0.000      1
 6.8    3.465    0.000      1
 7.0    3.499    0.000      1
 7.2    3.535    0.000      1
 7.4    3.560    0.000      1
 7.6    3.562    0.000      1
 7.8    3.550    0.000      1
 8.0    0.000    0.000      0
 8.2    0.000    0.000      0
 8.4    0.000    0.000      0
 8.6    0.000    0.000      0
 8.8    0.000    0.000      0
 9.0    0.000    0.000      0
 9.2    0.000    0.000      0
 9.4    0.000    0.000      0
 9.6    0.000    0.000      0
 9.8    0.000    0.000      0
10.0    0.000    0.000      0
