   1.1851270e+02   3.6301420e+01   1.8450000e+02
   1.1933017e+02   3.6500688e+01   4.3100000e+01
   0.0000000e+00   7.7168938e+05   7.7168938e+05
   1.0000000e-01   5.9679175e+05   8.0870562e+05
   2.0000000e-01   3.4095416e+05   7.4025169e+05
   3.0000000e-01   1.0215002e+05   6.5644012e+05
   4.0000000e-01  -6.0763836e+04   6.2610419e+05
   5.0000000e-01  -1.6249267e+05   6.4745719e+05
   6.0000000e-01  -2.5437400e+05   6.6837600e+05
   7.0000000e-01  -3.6322850e+05   6.4417988e+05
   8.0000000e-01  -4.6906331e+05   5.7216838e+05
   9.0000000e-01  -5.3486769e+05   4.7874116e+05
   1.0000000e+00  -5.4751869e+05   3.8647097e+05
   1.1000000e+00  -5.2622588e+05   2.9924206e+05
   1.2000000e+00  -4.9677175e+05   2.1275919e+05
   1.3000000e+00  -4.6480475e+05   1.2861445e+05
   1.4000000e+00  -4.1572528e+05   5.3514695e+04
   1.5000000e+00  -3.3646038e+05  -1.0975953e+04
   1.6000000e+00  -2.3321612e+05  -7.1058930e+04
   1.7000000e+00  -1.2791710e+05  -1.3089059e+05
   1.8000000e+00  -4.0210676e+04  -1.8350220e+05
   1.9000000e+00   2.5095414e+04  -2.1586653e+05
   2.0000000e+00   7.4521258e+04  -2.2400312e+05
   2.1000000e+00   1.1418143e+05  -2.2061528e+05
   2.2000000e+00   1.4459588e+05  -2.2527753e+05
   2.3000000e+00   1.6589700e+05  -2.4713228e+05
   2.4000000e+00   1.8291222e+05  -2.7891606e+05
   2.5000000e+00   1.9988195e+05  -3.0851209e+05
   2.6000000e+00   2.0965853e+05  -3.3480522e+05
   2.7000000e+00   1.9306662e+05  -3.7030731e+05
   2.8000000e+00   1.3499712e+05  -4.2774269e+05
   2.9000000e+00   4.3176617e+04  -5.0461588e+05
   3.0000000e+00  -5.1671648e+04  -5.8127075e+05
   3.1000000e+00  -1.1778698e+05  -6.3406781e+05
   3.2000000e+00  -1.4555066e+05  -6.5101125e+05
   3.3000000e+00  -1.4870700e+05  -6.3612119e+05
   3.4000000e+00  -1.4459989e+05  -6.0099069e+05
   3.5000000e+00  -1.3727594e+05  -5.5445819e+05
   3.6000000e+00  -1.2144892e+05  -5.0096028e+05
   3.7000000e+00  -9.7862312e+04  -4.4521300e+05
   3.8000000e+00  -7.6061672e+04  -3.9130359e+05
   3.9000000e+00  -5.8284977e+04  -3.3233128e+05
   4.0000000e+00  -2.6313387e+04  -2.4465512e+05
   4.1000000e+00   4.5618109e+04  -1.0339822e+05
   4.2000000e+00   1.5964397e+05   8.7438016e+04
   4.3000000e+00   2.7929966e+05   2.8141562e+05
   4.4000000e+00   3.5283869e+05   4.1519425e+05
   4.5000000e+00   3.5604881e+05   4.5596650e+05
   4.6000000e+00   3.1229606e+05   4.2639312e+05
   4.7000000e+00   2.6906869e+05   3.8235681e+05
   4.8000000e+00   2.5405617e+05   3.6596706e+05
   4.9000000e+00   2.5300234e+05   3.7851362e+05
   5.0000000e+00   2.2785453e+05   3.9299547e+05
   5.1000000e+00   1.5434403e+05   3.8532669e+05
   5.2000000e+00   4.2965117e+04   3.5177444e+05
   5.3000000e+00  -7.2629266e+04   3.0308119e+05
   5.4000000e+00  -1.6441291e+05   2.5082622e+05
   5.5000000e+00  -2.2803181e+05   2.0251925e+05
   5.6000000e+00  -2.7659300e+05   1.6523738e+05
   5.7000000e+00  -3.2088794e+05   1.4689006e+05
   5.8000000e+00  -3.5748078e+05   1.5004983e+05
   5.9000000e+00  -3.7506222e+05   1.6549317e+05
   6.0000000e+00  -3.6952447e+05   1.7555344e+05
   6.1000000e+00  -3.5018888e+05   1.6731416e+05
   6.2000000e+00  -3.3118072e+05   1.4353955e+05
   6.3000000e+00  -3.1914906e+05   1.1932210e+05
   6.4000000e+00  -3.1122406e+05   1.0669930e+05
   6.5000000e+00  -3.0298019e+05   1.0323452e+05
   6.6000000e+00  -2.9399475e+05   9.7147344e+04
   6.7000000e+00  -2.8415934e+05   8.3042758e+04
   6.8000000e+00  -2.6875256e+05   6.9642383e+04
   6.9000000e+00  -2.4273175e+05   6.9826125e+04
   7.0000000e+00  -2.1026178e+05   8.3884391e+04
   7.1000000e+00  -1.8461872e+05   9.5031484e+04
   7.2000000e+00  -1.7380972e+05   8.2877656e+04
   7.3000000e+00  -1.6717733e+05   4.1627305e+04
   7.4000000e+00  -1.4096788e+05  -1.4309945e+04
   7.5000000e+00  -8.0123539e+04  -6.1721250e+04
   7.6000000e+00   6.2019375e+03  -8.6296758e+04
   7.7000000e+00   9.2310070e+04  -9.1989406e+04
   7.8000000e+00   1.5900145e+05  -9.5714953e+04
   7.9000000e+00   2.0863766e+05  -1.1336570e+05
   8.0000000e+00   2.5844552e+05  -1.4929278e+05
   8.1000000e+00   3.2057369e+05  -1.9635756e+05
   8.2000000e+00   3.8908741e+05  -2.4233869e+05
   8.3000000e+00   4.4586812e+05  -2.7358406e+05
   8.4000000e+00   4.7913138e+05  -2.7471703e+05
   8.5000000e+00   4.9646859e+05  -2.3313453e+05
   8.6000000e+00   5.1881281e+05  -1.5249289e+05
   8.7000000e+00   5.5947844e+05  -6.2640219e+04
   8.8000000e+00   6.0832738e+05  -7.8831875e+03
   8.9000000e+00   6.3859725e+05  -1.5264375e+04
   9.0000000e+00   6.3201706e+05  -7.0378156e+04
   9.1000000e+00   5.9723744e+05  -1.2699766e+05
