   1.1851270e+02   3.6301420e+01   1.8450000e+02
   1.1877414e+02   3.6350307e+01   1.5120000e+02
   0.0000000e+00  -2.1446200e+06  -2.1446200e+06
   1.0000000e-01  -2.0220418e+06  -2.2881795e+06
   2.0000000e-01  -1.8910818e+06  -2.4366702e+06
   3.0000000e-01  -1.7056749e+06  -2.5436092e+06
   4.0000000e-01  -1.4470681e+06  -2.5726538e+06
   5.0000000e-01  -1.1367938e+06  -2.5234842e+06
   6.0000000e-01  -8.0816425e+05  -2.4225490e+06
   7.0000000e-01  -4.7453566e+05  -2.2927272e+06
   8.0000000e-01  -1.3313373e+05  -2.1315255e+06
   9.0000000e-01   2.0538547e+05  -1.9154248e+06
   1.0000000e+00   5.0550497e+05  -1.6235602e+06
   1.1000000e+00   7.3228538e+05  -1.2581312e+06
   1.2000000e+00   8.8279538e+05  -8.4397344e+05
   1.3000000e+00   9.8488831e+05  -4.1034303e+05
   1.4000000e+00   1.0668524e+06   2.6004637e+04
   1.5000000e+00   1.1353578e+06   4.6190856e+05
   1.6000000e+00   1.1826649e+06   8.9728556e+05
   1.7000000e+00   1.2054652e+06   1.3278159e+06
   1.8000000e+00   1.2098301e+06   1.7468206e+06
   1.9000000e+00   1.2028178e+06   2.1479312e+06
   2.0000000e+00   1.1883194e+06   2.5201610e+06
   2.1000000e+00   1.1711049e+06   2.8408330e+06
   2.2000000e+00   1.1565242e+06   3.0792695e+06
   2.3000000e+00   1.1424658e+06   3.2127458e+06
   2.4000000e+00   1.1185679e+06   3.2392212e+06
   2.5000000e+00   1.0814538e+06   3.1719072e+06
   2.6000000e+00   1.0486389e+06   3.0215078e+06
   2.7000000e+00   1.0479056e+06   2.7884995e+06
   2.8000000e+00   1.0881452e+06   2.4770258e+06
   2.9000000e+00   1.1448396e+06   2.1138985e+06
   3.0000000e+00   1.1792520e+06   1.7453536e+06
   3.1000000e+00   1.1703685e+06   1.4078932e+06
   3.2000000e+00   1.1241516e+06   1.1017810e+06
   3.3000000e+00   1.0539692e+06   7.9650956e+05
   3.4000000e+00   9.6004975e+05   4.6325722e+05
   3.5000000e+00   8.3161288e+05   1.0032141e+05
   3.6000000e+00   6.6269825e+05  -2.7158569e+05
   3.7000000e+00   4.5753722e+05  -6.3149238e+05
   3.8000000e+00   2.2154841e+05  -9.6892475e+05
   3.9000000e+00  -4.2671285e+04  -1.2750692e+06
   4.0000000e+00  -3.2383759e+05  -1.5334911e+06
   4.1000000e+00  -5.9278712e+05  -1.7280974e+06
   4.2000000e+00  -8.1789388e+05  -1.8602260e+06
   4.3000000e+00  -9.9544681e+05  -1.9520512e+06
   4.4000000e+00  -1.1575248e+06  -2.0287700e+06
   4.5000000e+00  -1.3384819e+06  -2.0973738e+06
   4.6000000e+00  -1.5307212e+06  -2.1440685e+06
   4.7000000e+00  -1.6807321e+06  -2.1516190e+06
   4.8000000e+00  -1.7365391e+06  -2.1169928e+06
   4.9000000e+00  -1.6995370e+06  -2.0514718e+06
   5.0000000e+00  -1.6252064e+06  -1.9656556e+06
