118.512700     36.301420
119.445990     36.801634
 0.6    0.000    0.000      0
 0.8    0.000    0.000      0
 1.0    0.000    0.000      0
 1.2    0.000    0.000      0
 1.4    0.000    0.000      0
 1.6    0.000    0.000      0
 1.8    0.000    0.000      0
 2.0    0.000    0.000      0
 2.2    0.000    0.000      0
 2.4    0.000    0.000      0
 2.6    0.000    0.000      0
 2.8    0.000    0.000      0
 3.0    0.000    0.000      0
 3.2    0.000    0.000      0
 3.4    3.274    0.000      1
 3.6    3.306    0.000      1
 3.8    3.322    0.000      1
 4.0    3.344    0.000      1
 4.2    3.368    0.000      1
 4.4    3.380    0.000      1
 4.6    3.388    0.000      1
 4.8    3.396    0.000      1
 5.0    3.402    0.000      1
 5.2    3.404    0.000      1
 5.4    3.404    0.000      1
 5.6    3.404    0.000      1
 5.8    3.400    0.000      1
 6.0    3.396    0.000      1
 6.2    3.390    0.000      1
 6.4    3.380    0.000      1
 6.6    0.000    0.000      0
 6.8    0.000    0.000      0
 7.0    0.000    0.000      0
 7.2    0.000    0.000      0
 7.4    0.000    0.000      0
 7.6    0.000    0.000      0
 7.8    0.000    0.000      0
 8.0    0.000    0.000      0
 8.2    0.000    0.000      0
 8.4    0.000    0.000      0
 8.6    0.000    0.000      0
 8.8    0.000    0.000      0
 9.0    0.000    0.000      0
 9.2    0.000    0.000      0
 9.4    0.000    0.000      0
 9.6    0.000    0.000      0
 9.8    0.000    0.000      0
10.0    0.000    0.000      0
