118.512700     36.301420
119.103040     36.700423
 0.6    0.000    0.000      0
 0.8    0.000    0.000      0
 1.0    0.000    0.000      0
 1.2    0.000    0.000      0
 1.4    0.000    0.000      0
 1.6    0.000    0.000      0
 1.8    0.000    0.000      0
 2.0    0.000    0.000      0
 2.2    2.598    0.000      1
 2.4    2.646    0.000      1
 2.6    2.700    0.000      1
 2.8    2.776    0.000      1
 3.0    2.856    0.000      1
 3.2    2.926    0.000      1
 3.4    2.994    0.000      1
 3.6    3.034    0.000      1
 3.8    3.068    0.000      1
 4.0    3.116    0.000      1
 4.2    3.174    0.000      1
 4.4    3.196    0.000      1
 4.6    3.206    0.000      1
 4.8    3.211    0.000      1
 5.0    3.211    0.000      1
 5.2    3.213    0.000      1
 5.4    3.215    0.000      1
 5.6    3.223    0.000      1
 5.8    3.235    0.000      1
 6.0    3.251    0.000      1
 6.2    3.275    0.000      1
 6.4    3.303    0.000      1
 6.6    0.000    0.000      0
 6.8    0.000    0.000      0
 7.0    0.000    0.000      0
 7.2    0.000    0.000      0
 7.4    0.000    0.000      0
 7.6    0.000    0.000      0
 7.8    0.000    0.000      0
 8.0    0.000    0.000      0
 8.2    0.000    0.000      0
 8.4    0.000    0.000      0
 8.6    0.000    0.000      0
 8.8    0.000    0.000      0
 9.0    0.000    0.000      0
 9.2    0.000    0.000      0
 9.4    0.000    0.000      0
 9.6    0.000    0.000      0
 9.8    0.000    0.000      0
10.0    0.000    0.000      0
