1.185126999999999953e+02 3.630142000000000024e+01 1.845000000000000000e+02
1.195719500000000011e+02 3.644472199999999873e+01 3.670000000000000284e+01
0.000000000000000000e+00 -4.408985874846918741e+05 -4.408985874846918741e+05
1.000000000000000056e-01 -4.086278389413314289e+05 -3.733702781322738156e+05
2.000000000000000111e-01 -3.009441436760326615e+05 -2.452419550614221953e+05
2.999999999999999889e-01 -1.841476673951393168e+05 -1.276350594207202084e+05
4.000000000000000222e-01 -1.124317492998953385e+05 -6.766166362358329934e+04
5.000000000000000000e-01 -9.036577450167256757e+04 -5.876687213003241050e+04
5.999999999999999778e-01 -8.090098462365177693e+04 -5.952264715641208750e+04
6.999999999999999556e-01 -4.443474892642584018e+04 -3.620777707443431427e+04
8.000000000000000444e-01 2.909357499392600221e+04 1.267570434855573694e+04
9.000000000000000222e-01 1.190982992711252591e+05 6.668002561455534305e+04
1.000000000000000000e+00 1.967472245252903085e+05 1.095540804743122571e+05
1.100000000000000089e+00 2.457986315692807548e+05 1.427027570125802013e+05
1.199999999999999956e+00 2.654455039051399799e+05 1.771805382234684657e+05
1.300000000000000044e+00 2.601112499155171681e+05 2.183186302989329561e+05
1.399999999999999911e+00 2.324838199169754516e+05 2.602372493785697734e+05
1.500000000000000000e+00 1.873939959504727158e+05 2.930651698996272171e+05
1.600000000000000089e+00 1.375263629497239017e+05 3.123254890274807112e+05
1.699999999999999956e+00 9.851513733792823041e+04 3.205292652105214656e+05
1.800000000000000044e+00 7.585116252963154693e+04 3.216293939909833134e+05
1.899999999999999911e+00 5.993105696197390353e+04 3.165197122212974937e+05
2.000000000000000000e+00 3.807019130360046984e+04 3.047672392464641598e+05
2.100000000000000089e+00 1.056771157785614741e+04 2.892398314770028810e+05
2.200000000000000178e+00 -9.387240172552235890e+03 2.768356683780790190e+05
2.299999999999999822e+00 -1.292329515835289749e+04 2.739310717871994711e+05
2.399999999999999911e+00 -8.452946669256269161e+03 2.821540478153956356e+05
2.500000000000000000e+00 -1.330946111295093215e+04 2.994517796716808807e+05
2.600000000000000089e+00 -3.335929904950456694e+04 3.238263687606638414e+05
2.700000000000000178e+00 -5.486683887080568820e+04 3.527861318258010433e+05
2.799999999999999822e+00 -5.801171306633545464e+04 3.772609255315545015e+05
2.899999999999999911e+00 -3.649275673753522278e+04 3.781712960344512248e+05
3.000000000000000000e+00 -2.795029996262790519e+03 3.343178896384836407e+05
3.100000000000000089e+00 2.347138147675791697e+04 2.385149244196736254e+05
3.200000000000000178e+00 2.997212567946983472e+04 1.070251622043134121e+05
3.299999999999999822e+00 1.620716194300442294e+04 -2.962344497379996756e+04
3.399999999999999911e+00 -1.128381798085845367e+04 -1.485954245355533203e+05
3.500000000000000000e+00 -4.482939296437961457e+04 -2.490429152230154723e+05
3.600000000000000089e+00 -7.784453397046546161e+04 -3.443762851396864862e+05
3.700000000000000178e+00 -1.057900132959486364e+05 -4.409685318899682024e+05
3.799999999999999822e+00 -1.300161325168506010e+05 -5.270535016700144624e+05
3.899999999999999911e+00 -1.627432981962186459e+05 -5.847128357660144102e+05
4.000000000000000000e+00 -2.246627368507622159e+05 -6.111532775690396084e+05
4.099999999999999645e+00 -3.293173374147279537e+05 -6.233376509897869546e+05
4.200000000000000178e+00 -4.628314310113097308e+05 -6.381163357269990956e+05
4.299999999999999822e+00 -5.798750849487143569e+05 -6.488752366638070671e+05
4.400000000000000355e+00 -6.282444228179899510e+05 -6.260020451960373903e+05
4.500000000000000000e+00 -5.865743688473488437e+05 -5.438697111212461023e+05
4.599999999999999645e+00 -4.808382855205041124e+05 -4.084607268392483238e+05
4.700000000000000178e+00 -3.612147228794844705e+05 -2.582453169414174918e+05
4.799999999999999822e+00 -2.598865256254082778e+05 -1.372071812400884519e+05
4.900000000000000355e+00 -1.705914112196503556e+05 -6.480776148011958867e+04
5.000000000000000000e+00 -6.786884482130741526e+04 -2.826295509947375103e+04
5.099999999999999645e+00 5.780345944209073787e+04 -2.605813046653622678e+02
5.200000000000000178e+00 1.870180641891133564e+05 3.655100607342413423e+04
5.299999999999999822e+00 2.908760293428700534e+05 7.924987940543660079e+04
5.400000000000000355e+00 3.570951550440685241e+05 1.133562125666005741e+05
5.500000000000000000e+00 3.935237393633684260e+05 1.279695536364135041e+05
5.599999999999999645e+00 4.093585365014913841e+05 1.219319428608778107e+05
5.700000000000000178e+00 3.998353190628636512e+05 9.830608875801227987e+04
5.799999999999999822e+00 3.528884855431480100e+05 5.801792216102159728e+04
5.900000000000000355e+00 2.683856298441556282e+05 2.847708514733646098e+03
6.000000000000000000e+00 1.664199371046061860e+05 -5.592132675395588740e+04
6.099999999999999645e+00 7.525881378076462715e+04 -9.686742612554598600e+04
6.200000000000000178e+00 1.242655679407596472e+04 -1.018927244494745100e+05
6.299999999999999822e+00 -2.240512098804060952e+04 -7.210582804679966648e+04
6.400000000000000355e+00 -3.910171832646300027e+04 -2.810530441463653915e+04
6.500000000000000000e+00 -4.515692256085668487e+04 8.322785129998854245e+03
