1.185126999999999953e+02 3.630142000000000024e+01 1.845000000000000000e+02
1.186067400000000021e+02 3.655217600000000289e+01 1.264000000000000057e+02
0.000000000000000000e+00 7.364338691704210360e+05 7.364338691704210360e+05
1.000000000000000056e-01 6.384719942166100955e+05 7.482179813849658240e+05
2.000000000000000111e-01 4.749336882408203674e+05 7.026892396335231606e+05
2.999999999999999889e-01 2.989678251863190089e+05 6.544031041061560391e+05
4.000000000000000222e-01 1.540489212980461016e+05 6.419554862396852113e+05
5.000000000000000000e-01 4.499440460732282372e+04 6.643442917383112945e+05
5.999999999999999778e-01 -5.514525169399822335e+04 6.896510236513077980e+05
6.999999999999999556e-01 -1.749710131661096239e+05 6.819233385165106738e+05
8.000000000000000444e-01 -3.211167548076570965e+05 6.239379491498628631e+05
9.000000000000000222e-01 -4.773949967984765535e+05 5.240876017977939337e+05
1.000000000000000000e+00 -6.194009375095540890e+05 4.078148658229795401e+05
1.100000000000000089e+00 -7.278866901844824897e+05 3.003412231867990922e+05
1.199999999999999956e+00 -7.924332695192367537e+05 2.111582008337531006e+05
1.300000000000000044e+00 -8.090536367242416600e+05 1.308313700244174688e+05
1.399999999999999911e+00 -7.788169668496426893e+05 4.214899465355445864e+04
1.500000000000000000e+00 -7.088690554821880069e+05 -6.467485639926182193e+04
1.600000000000000089e+00 -6.112621487297941931e+05 -1.856228243278442824e+05
1.699999999999999956e+00 -4.970864393213097937e+05 -3.075027431080451352e+05
1.800000000000000044e+00 -3.714326614728778368e+05 -4.152834845088641159e+05
1.899999999999999911e+00 -2.370337844761178712e+05 -4.957725515329051414e+05
2.000000000000000000e+00 -1.044660028255612124e+05 -5.396580912117903354e+05
2.100000000000000089e+00 4.547869504837763088e+03 -5.450033170541551663e+05
2.200000000000000178e+00 6.937928962827179930e+04 -5.187981816030378686e+05
2.299999999999999822e+00 8.746322204449379933e+04 -4.718241292877109372e+05
2.399999999999999911e+00 7.533829223661318247e+04 -4.104442309671074036e+05
2.500000000000000000e+00 4.954582324279512250e+04 -3.349397501204890432e+05
2.600000000000000089e+00 8.482701084958518550e+03 -2.468404334871063766e+05
2.700000000000000178e+00 -6.245918461888709862e+04 -1.553258220251990133e+05
2.799999999999999822e+00 -1.675006868086847826e+05 -7.258688069818729127e+04
2.899999999999999911e+00 -2.865964702872690978e+05 -2.302020584674712154e+03
3.000000000000000000e+00 -3.878034479360765545e+05 6.386291738398907182e+04
3.100000000000000089e+00 -4.512568763144506374e+05 1.349571076270696358e+05
3.200000000000000178e+00 -4.773708772283748258e+05 2.065406491699959734e+05
3.299999999999999822e+00 -4.723499281211416819e+05 2.612549590022299381e+05
3.399999999999999911e+00 -4.311203091540264431e+05 2.855416825371721061e+05
3.500000000000000000e+00 -3.389699509694282897e+05 2.838003755366101977e+05
3.600000000000000089e+00 -1.894796430201897165e+05 2.725843476905464777e+05
3.700000000000000178e+00 2.908015242126160956e+03 2.606941052295199770e+05
3.799999999999999822e+00 2.111098308908344188e+05 2.390630944638094807e+05
3.899999999999999911e+00 4.168589881828587968e+05 1.939804216777206166e+05
4.000000000000000000e+00 6.230922988091389416e+05 1.289945573855286639e+05
4.099999999999999645e+00 8.430977040241977666e+05 6.855376100650285662e+04
4.200000000000000178e+00 1.075283271773211891e+06 3.644604358661005972e+04
4.299999999999999822e+00 1.288324894553904422e+06 3.189438342818683668e+04
4.400000000000000355e+00 1.433770154520470882e+06 3.033305598474529688e+04
4.500000000000000000e+00 1.477318467135145562e+06 8.908054927482968196e+03
4.599999999999999645e+00 1.420634557443803176e+06 -3.030191860362140142e+04
4.700000000000000178e+00 1.293585806823601481e+06 -6.311718114699932630e+04
4.799999999999999822e+00 1.125554044048444601e+06 -6.785867827300046338e+04
4.900000000000000355e+00 9.243464741011179285e+05 -4.662938843039545463e+04
5.000000000000000000e+00 6.814538263480499154e+05 -2.471473789466530798e+04
5.099999999999999645e+00 3.944143609776099911e+05 -3.181237534941984632e+04
5.200000000000000178e+00 8.143840120118633786e+04 -8.238143081906948646e+04
5.299999999999999822e+00 -2.251466631942689128e+05 -1.682445992713732121e+05
5.400000000000000355e+00 -4.971777833640439203e+05 -2.648484932129334193e+05
5.500000000000000000e+00 -7.220125604595162440e+05 -3.449531528094244422e+05
5.599999999999999645e+00 -8.994449731834382983e+05 -3.917683682087649941e+05
5.700000000000000178e+00 -1.032609325513417483e+06 -4.048616624527432723e+05
5.799999999999999822e+00 -1.124579042413460789e+06 -3.963462583681531833e+05
5.900000000000000355e+00 -1.181959067297729431e+06 -3.813045298450780101e+05
6.000000000000000000e+00 -1.216371789563084254e+06 -3.698757156238677562e+05
6.099999999999999645e+00 -1.237055602478733752e+06 -3.648267675541365752e+05
6.200000000000000178e+00 -1.240430839275464648e+06 -3.623471030661416007e+05
6.299999999999999822e+00 -1.210387485424987739e+06 -3.533226616394413286e+05
6.400000000000000355e+00 -1.134146442133293021e+06 -3.266624189864215441e+05
6.500000000000000000e+00 -1.020117104299988714e+06 -2.762374467810238129e+05
6.599999999999999645e+00 -8.977332092692288570e+05 -2.062924853151928983e+05
6.700000000000000178e+00 -7.960376595304801594e+05 -1.276323194104828144e+05
6.799999999999999822e+00 -7.215313620382724330e+05 -4.660965600231366989e+04
6.900000000000000355e+00 -6.582981537599826697e+05 3.968815010719107522e+04
7.000000000000000000e+00 -5.894297273628994590e+05 1.335725340123571805e+05
7.099999999999999645e+00 -5.153612949528847821e+05 2.228818241237271868e+05
7.200000000000000178e+00 -4.496582475500021246e+05 2.825539392218960566e+05
