118.512700     36.301420
119.321010     36.599135
 0.6    2.460    0.000      1
 0.8    2.452    0.000      1
 1.0    2.444    0.000      1
 1.2    2.450    0.000      1
 1.4    2.480    0.000      1
 1.6    2.530    0.000      1
 1.8    2.550    0.000      1
 2.0    2.590    0.000      1
 2.2    2.658    0.000      1
 2.4    2.688    0.000      1
 2.6    2.708    0.000      1
 2.8    2.722    0.000      1
 3.0    2.714    0.000      1
 3.2    2.682    0.000      1
 3.4    2.684    0.000      1
 3.6    2.704    0.000      1
 3.8    2.732    0.000      1
 4.0    2.756    0.000      1
 4.2    2.774    0.000      1
 4.4    2.798    0.000      1
 4.6    0.000    0.000      0
 4.8    0.000    0.000      0
 5.0    0.000    0.000      0
 5.2    0.000    0.000      0
 5.4    0.000    0.000      0
 5.6    0.000    0.000      0
 5.8    0.000    0.000      0
 6.0    0.000    0.000      0
 6.2    0.000    0.000      0
 6.4    0.000    0.000      0
 6.6    0.000    0.000      0
 6.8    0.000    0.000      0
 7.0    0.000    0.000      0
 7.2    0.000    0.000      0
 7.4    0.000    0.000      0
 7.6    0.000    0.000      0
 7.8    0.000    0.000      0
 8.0    0.000    0.000      0
 8.2    0.000    0.000      0
 8.4    0.000    0.000      0
 8.6    0.000    0.000      0
 8.8    0.000    0.000      0
 9.0    0.000    0.000      0
 9.2    0.000    0.000      0
 9.4    0.000    0.000      0
 9.6    0.000    0.000      0
 9.8    0.000    0.000      0
10.0    0.000    0.000      0
