118.512700     36.301420
119.368220     36.599940
 0.6    0.000    0.000      0
 0.8    2.868    0.000      1
 1.0    2.852    0.000      1
 1.2    2.808    0.000      1
 1.4    2.834    0.000      1
 1.6    2.802    0.000      1
 1.8    2.820    0.000      1
 2.0    2.864    0.000      1
 2.2    2.928    0.000      1
 2.4    2.962    0.000      1
 2.6    2.984    0.000      1
 2.8    3.004    0.000      1
 3.0    3.020    0.000      1
 3.2    3.030    0.000      1
 3.4    3.022    0.000      1
 3.6    3.004    0.000      1
 3.8    3.004    0.000      1
 4.0    3.012    0.000      1
 4.2    3.028    0.000      1
 4.4    3.048    0.000      1
 4.6    3.070    0.000      1
 4.8    3.086    0.000      1
 5.0    3.098    0.000      1
 5.2    3.112    0.000      1
 5.4    3.126    0.000      1
 5.6    3.144    0.000      1
 5.8    3.164    0.000      1
 6.0    3.183    0.000      1
 6.2    3.197    0.000      1
 6.4    3.207    0.000      1
 6.6    0.000    0.000      0
 6.8    0.000    0.000      0
 7.0    0.000    0.000      0
 7.2    0.000    0.000      0
 7.4    0.000    0.000      0
 7.6    0.000    0.000      0
 7.8    0.000    0.000      0
 8.0    0.000    0.000      0
 8.2    0.000    0.000      0
 8.4    0.000    0.000      0
 8.6    0.000    0.000      0
 8.8    0.000    0.000      0
 9.0    0.000    0.000      0
 9.2    0.000    0.000      0
 9.4    0.000    0.000      0
 9.6    0.000    0.000      0
 9.8    0.000    0.000      0
10.0    0.000    0.000      0
